PaymentID,LoanID,PaymentDate,PaymentDueDate,AmountDue,AmountPaid,PaymentStatus,DaysLate
LP00001018,L0000374,2026-05-01,2026-05-02,10298.22,10298.22,On Time,0
LP00001019,L0000375,2026-07-29,2026-07-01,5008.19,0,Missed,30
LP00001020,L0000375,2026-05-30,2026-06-01,5008.19,5008.19,On Time,0
LP00001021,L0000375,2026-05-01,2026-05-02,5008.19,5008.19,On Time,0
LP00001022,L0000376,2026-06-28,2026-07-01,388.07,388.07,On Time,0
LP00001023,L0000376,2026-05-29,2026-06-01,388.07,388.07,On Time,0
LP00001024,L0000377,2026-06-28,2026-07-01,3628.23,3628.23,On Time,0
LP00001025,L0000377,2026-05-30,2026-06-01,3628.23,3628.23,On Time,0
LP00001026,L0000377,2026-04-28,2026-05-02,3628.23,3628.23,On Time,0
LP00001027,L0000378,2026-07-01,2026-07-01,16715.81,16715.81,On Time,0
LP00001028,L0000378,2026-05-28,2026-06-01,16715.81,16715.81,On Time,0
LP00001029,L0000378,2026-05-01,2026-05-02,16715.81,16715.81,On Time,0
LP00001030,L0000379,2026-07-03,2026-07-01,21057.01,21057.01,Late,2
LP00001031,L0000379,2026-05-29,2026-06-01,21057.01,21057.01,On Time,0
LP00001032,L0000379,2026-05-01,2026-05-02,21057.01,21057.01,On Time,0
LP00001033,L0000380,2026-06-29,2026-07-01,8257.99,8257.99,On Time,0
LP00001034,L0000380,2026-05-29,2026-06-01,8257.99,8257.99,On Time,0
LP00001035,L0000380,2026-05-06,2026-05-02,8257.99,8257.99,Late,4
LP00001036,L0000381,2026-06-28,2026-07-01,3335.14,3335.14,On Time,0
LP00001037,L0000381,2026-05-29,2026-06-01,3335.14,3335.14,On Time,0
LP00001038,L0000381,2026-05-04,2026-05-02,3335.14,2292.58,Partial,2
LP00001039,L0000382,2026-06-28,2026-07-01,4401.7,4401.7,On Time,0
LP00001040,L0000382,2026-05-28,2026-06-01,4401.7,4401.7,On Time,0
LP00001041,L0000382,2026-04-30,2026-05-02,4401.7,4401.7,On Time,0
LP00001042,L0000383,2026-07-01,2026-07-01,36578.02,36578.02,On Time,0
LP00001043,L0000383,2026-06-14,2026-06-01,36578.02,36578.02,Late,13
LP00001044,L0000383,2026-05-01,2026-05-02,36578.02,36578.02,On Time,0
LP00001045,L0000384,2026-07-01,2026-07-01,13494.9,13494.9,On Time,0
LP00001046,L0000384,2026-05-30,2026-06-01,13494.9,13494.9,On Time,0
LP00001047,L0000384,2026-05-02,2026-05-02,13494.9,13494.9,On Time,0
LP00001048,L0000385,2026-06-28,2026-07-01,17632.64,17632.64,On Time,0
LP00001049,L0000385,2026-05-29,2026-06-01,17632.64,17632.64,On Time,0
LP00001050,L0000385,2026-05-01,2026-05-02,17632.64,17632.64,On Time,0
LP00001051,L0000386,2026-06-30,2026-07-01,4017.28,4017.28,On Time,0
LP00001052,L0000386,2026-05-30,2026-06-01,4017.28,4017.28,On Time,0
LP00001053,L0000386,2026-05-01,2026-05-02,4017.28,4017.28,On Time,0
LP00001054,L0000387,2026-06-29,2026-07-01,8397.18,8397.18,On Time,0
LP00001055,L0000387,2026-05-28,2026-06-01,8397.18,8397.18,On Time,0
LP00001056,L0000387,2026-04-28,2026-05-02,8397.18,8397.18,On Time,0
LP00001057,L0000388,2026-07-01,2026-07-01,17766.88,17766.88,On Time,0
LP00001058,L0000388,2026-05-30,2026-06-01,17766.88,17766.88,On Time,0
LP00001059,L0000388,2026-04-28,2026-05-02,17766.88,17766.88,On Time,0
LP00001060,L0000389,2026-07-19,2026-07-01,3345.56,2802.39,Partial,18
LP00001061,L0000389,2026-05-31,2026-06-01,3345.56,3345.56,On Time,0
LP00001062,L0000389,2026-04-30,2026-05-02,3345.56,3345.56,On Time,0
LP00001063,L0000390,2026-06-30,2026-07-01,8113.85,8113.85,On Time,0
LP00001064,L0000390,2026-05-31,2026-06-01,8113.85,8113.85,On Time,0
LP00001065,L0000390,2026-04-30,2026-05-02,8113.85,8113.85,On Time,0
LP00001066,L0000391,2026-07-21,2026-07-01,6427.09,6427.09,Late,20
LP00001067,L0000391,2026-06-29,2026-06-01,6427.09,0,Missed,60
LP00001068,L0000391,2026-05-30,2026-05-02,6427.09,0,Missed,60
LP00001069,L0000392,2026-07-29,2026-07-01,1920.46,0,Missed,45
LP00001070,L0000392,2026-06-29,2026-06-01,1920.46,0,Missed,30
LP00001071,L0000393,2026-06-28,2026-07-01,8141.9,8141.9,On Time,0
LP00001072,L0000393,2026-06-01,2026-06-01,8141.9,8141.9,On Time,0
LP00001073,L0000393,2026-05-30,2026-05-02,8141.9,0,Missed,60
LP00001074,L0000394,2026-06-28,2026-07-01,19552.05,19552.05,On Time,0
LP00001075,L0000394,2026-06-05,2026-06-01,19552.05,19552.05,Late,4
LP00001076,L0000394,2026-05-01,2026-05-02,19552.05,19552.05,On Time,0
LP00001077,L0000395,2026-06-29,2026-07-01,13501.56,13501.56,On Time,0
LP00001078,L0000395,2026-06-01,2026-06-01,13501.56,13501.56,On Time,0
LP00001079,L0000395,2026-05-02,2026-05-02,13501.56,13501.56,On Time,0
LP00001080,L0000396,2026-07-01,2026-07-01,40660.34,40660.34,On Time,0
LP00001081,L0000396,2026-06-11,2026-06-01,40660.34,40660.34,Late,10
LP00001082,L0000396,2026-04-30,2026-05-02,40660.34,40660.34,On Time,0
LP00001083,L0000397,2026-06-28,2026-07-01,1061.86,1061.86,On Time,0
LP00001084,L0000397,2026-05-28,2026-06-01,1061.86,1061.86,On Time,0
LP00001085,L0000397,2026-05-11,2026-05-02,1061.86,1061.86,Late,9
LP00001086,L0000398,2026-07-01,2026-07-01,7504.35,7504.35,On Time,0
LP00001087,L0000398,2026-05-28,2026-06-01,7504.35,7504.35,On Time,0
LP00001088,L0000398,2026-04-28,2026-05-02,7504.35,7504.35,On Time,0
LP00001089,L0000399,2026-06-29,2026-07-01,448.97,448.97,On Time,0
LP00001090,L0000400,2026-07-15,2026-07-01,6380.14,6380.14,Late,14
LP00001091,L0000400,2026-05-30,2026-06-01,6380.14,6380.14,On Time,0
LP00001092,L0000400,2026-04-28,2026-05-02,6380.14,6380.14,On Time,0
LP00001093,L0000401,2026-06-28,2026-07-01,7350.56,7350.56,On Time,0
LP00001094,L0000401,2026-06-29,2026-06-01,7350.56,0,Missed,60
LP00001095,L0000401,2026-05-02,2026-05-02,7350.56,7350.56,On Time,0
LP00001096,L0000402,2026-07-21,2026-07-01,4478.37,4478.37,Late,20
LP00001097,L0000403,2026-06-30,2026-07-01,16510.47,16510.47,On Time,0
LP00001098,L0000403,2026-05-30,2026-06-01,16510.47,16510.47,On Time,0
LP00001099,L0000403,2026-04-28,2026-05-02,16510.47,16510.47,On Time,0
LP00001100,L0000404,2026-07-01,2026-07-01,12360.33,12360.33,On Time,0
LP00001101,L0000404,2026-05-31,2026-06-01,12360.33,12360.33,On Time,0
LP00001102,L0000404,2026-04-30,2026-05-02,12360.33,12360.33,On Time,0
LP00001103,L0000405,2026-07-01,2026-07-01,1694.8,1694.8,On Time,0
LP00001104,L0000405,2026-06-01,2026-06-01,1694.8,1694.8,On Time,0
LP00001105,L0000406,2026-06-30,2026-07-01,13058.28,13058.28,On Time,0
LP00001106,L0000406,2026-05-29,2026-06-01,13058.28,13058.28,On Time,0
LP00001107,L0000406,2026-05-30,2026-05-02,13058.28,0,Missed,30
LP00001108,L0000407,2026-06-27,2026-07-01,3122.0,3122.0,On Time,0
LP00001109,L0000407,2026-06-29,2026-06-01,3122.0,0,Missed,30
LP00001110,L0000407,2026-04-28,2026-05-02,3122.0,3122.0,On Time,0
LP00001111,L0000408,2026-06-30,2026-07-01,6460.25,6460.25,On Time,0
LP00001112,L0000408,2026-05-29,2026-06-01,6460.25,6460.25,On Time,0
LP00001113,L0000408,2026-05-01,2026-05-02,6460.25,6460.25,On Time,0
LP00001114,L0000409,2026-06-27,2026-07-01,5056.44,5056.44,On Time,0
LP00001115,L0000409,2026-05-30,2026-06-01,5056.44,5056.44,On Time,0
LP00001116,L0000409,2026-04-30,2026-05-02,5056.44,5056.44,On Time,0
LP00001117,L0000410,2026-07-29,2026-07-01,4862.7,0,Missed,45
LP00001118,L0000410,2026-06-29,2026-06-01,4862.7,0,Missed,60
LP00001119,L0000410,2026-05-30,2026-05-02,4862.7,0,Missed,45
LP00001120,L0000411,2026-06-27,2026-07-01,7683.74,7683.74,On Time,0
LP00001121,L0000411,2026-05-29,2026-06-01,7683.74,7683.74,On Time,0
LP00001122,L0000411,2026-04-29,2026-05-02,7683.74,7683.74,On Time,0
LP00001123,L0000412,2026-06-28,2026-07-01,5862.21,5862.21,On Time,0
LP00001124,L0000412,2026-05-31,2026-06-01,5862.21,5862.21,On Time,0
LP00001125,L0000412,2026-05-02,2026-05-02,5862.21,5862.21,On Time,0
LP00001126,L0000413,2026-06-28,2026-07-01,28649.41,28649.41,On Time,0
LP00001127,L0000413,2026-05-31,2026-06-01,28649.41,28649.41,On Time,0
LP00001128,L0000413,2026-05-22,2026-05-02,28649.41,28649.41,Late,20
LP00001129,L0000414,2026-06-30,2026-07-01,18250.34,18250.34,On Time,0
LP00001130,L0000414,2026-06-01,2026-06-01,18250.34,18250.34,On Time,0
LP00001131,L0000415,2026-06-29,2026-07-01,29473.67,29473.67,On Time,0
LP00001132,L0000415,2026-06-29,2026-06-01,29473.67,0,Missed,45
LP00001133,L0000415,2026-05-30,2026-05-02,29473.67,0,Missed,45
LP00001134,L0000416,2026-07-29,2026-07-01,5280.48,0,Missed,60
LP00001135,L0000416,2026-05-29,2026-06-01,5280.48,5280.48,On Time,0
LP00001136,L0000416,2026-04-30,2026-05-02,5280.48,5280.48,On Time,0
LP00001137,L0000417,2026-06-30,2026-07-01,6254.75,6254.75,On Time,0
LP00001138,L0000417,2026-05-29,2026-06-01,6254.75,6254.75,On Time,0
LP00001139,L0000417,2026-05-13,2026-05-02,6254.75,5256.42,Partial,11
LP00001140,L0000418,2026-07-29,2026-07-01,6993.99,0,Missed,60
LP00001141,L0000418,2026-05-31,2026-06-01,6993.99,6993.99,On Time,0
LP00001142,L0000418,2026-05-02,2026-05-02,6993.99,6993.99,On Time,0
LP00001143,L0000419,2026-07-29,2026-07-01,33968.63,0,Missed,30
LP00001144,L0000419,2026-06-29,2026-06-01,33968.63,0,Missed,30
LP00001145,L0000419,2026-04-28,2026-05-02,33968.63,33968.63,On Time,0
LP00001146,L0000420,2026-06-28,2026-07-01,12597.16,12597.16,On Time,0
LP00001147,L0000420,2026-05-31,2026-06-01,12597.16,12597.16,On Time,0
LP00001148,L0000420,2026-04-29,2026-05-02,12597.16,12597.16,On Time,0
LP00001149,L0000421,2026-07-01,2026-07-01,22692.89,22692.89,On Time,0
LP00001150,L0000421,2026-05-31,2026-06-01,22692.89,22692.89,On Time,0
LP00001151,L0000421,2026-04-28,2026-05-02,22692.89,22692.89,On Time,0
LP00001152,L0000422,2026-06-28,2026-07-01,4571.0,4571.0,On Time,0
LP00001153,L0000422,2026-05-28,2026-06-01,4571.0,4571.0,On Time,0
LP00001154,L0000422,2026-04-30,2026-05-02,4571.0,4571.0,On Time,0
LP00001155,L0000423,2026-06-30,2026-07-01,26274.74,26274.74,On Time,0
LP00001156,L0000423,2026-05-28,2026-06-01,26274.74,26274.74,On Time,0
LP00001157,L0000423,2026-04-29,2026-05-02,26274.74,26274.74,On Time,0
LP00001158,L0000424,2026-06-29,2026-07-01,8227.03,8227.03,On Time,0
LP00001159,L0000424,2026-05-29,2026-06-01,8227.03,8227.03,On Time,0
LP00001160,L0000424,2026-05-08,2026-05-02,8227.03,8227.03,Late,6
LP00001161,L0000425,2026-07-01,2026-07-01,28221.05,28221.05,On Time,0
LP00001162,L0000425,2026-06-01,2026-06-01,28221.05,28221.05,On Time,0
LP00001163,L0000425,2026-05-02,2026-05-02,28221.05,28221.05,On Time,0
LP00001164,L0000426,2026-06-27,2026-07-01,9181.15,9181.15,On Time,0
LP00001165,L0000427,2026-06-27,2026-07-01,12716.48,12716.48,On Time,0
LP00001166,L0000427,2026-05-30,2026-06-01,12716.48,12716.48,On Time,0
LP00001167,L0000427,2026-05-30,2026-05-02,12716.48,0,Missed,45
LP00001168,L0000428,2026-06-30,2026-07-01,3256.5,3256.5,On Time,0
LP00001169,L0000428,2026-05-31,2026-06-01,3256.5,3256.5,On Time,0
LP00001170,L0000428,2026-04-28,2026-05-02,3256.5,3256.5,On Time,0
LP00001171,L0000429,2026-06-27,2026-07-01,4216.77,4216.77,On Time,0
LP00001172,L0000429,2026-06-29,2026-06-01,4216.77,0,Missed,30
LP00001173,L0000429,2026-05-30,2026-05-02,4216.77,0,Missed,30
LP00001174,L0000430,2026-06-29,2026-07-01,15760.2,15760.2,On Time,0
LP00001175,L0000430,2026-06-06,2026-06-01,15760.2,15760.2,Late,5
LP00001176,L0000430,2026-04-29,2026-05-02,15760.2,15760.2,On Time,0
LP00001177,L0000431,2026-07-29,2026-07-01,592.02,0,Missed,30
LP00001178,L0000431,2026-06-29,2026-06-01,592.02,0,Missed,45
LP00001179,L0000431,2026-05-30,2026-05-02,592.02,0,Missed,60
LP00001180,L0000432,2026-06-27,2026-07-01,10891.23,10891.23,On Time,0
LP00001181,L0000432,2026-05-28,2026-06-01,10891.23,10891.23,On Time,0
LP00001182,L0000432,2026-04-29,2026-05-02,10891.23,10891.23,On Time,0
LP00001183,L0000433,2026-06-29,2026-07-01,13492.5,13492.5,On Time,0
LP00001184,L0000433,2026-06-04,2026-06-01,13492.5,6928.54,Partial,3
LP00001185,L0000433,2026-05-01,2026-05-02,13492.5,13492.5,On Time,0
LP00001186,L0000434,2026-06-27,2026-07-01,11696.93,11696.93,On Time,0
LP00001187,L0000435,2026-06-29,2026-07-01,10528.99,10528.99,On Time,0
LP00001188,L0000435,2026-05-28,2026-06-01,10528.99,10528.99,On Time,0
LP00001189,L0000435,2026-05-30,2026-05-02,10528.99,0,Missed,45
LP00001190,L0000436,2026-06-27,2026-07-01,8005.1,8005.1,On Time,0
LP00001191,L0000436,2026-05-28,2026-06-01,8005.1,8005.1,On Time,0
LP00001192,L0000436,2026-05-15,2026-05-02,8005.1,8005.1,Late,13
LP00001193,L0000437,2026-06-30,2026-07-01,2700.62,2700.62,On Time,0
LP00001194,L0000437,2026-05-31,2026-06-01,2700.62,2700.62,On Time,0
LP00001195,L0000437,2026-04-29,2026-05-02,2700.62,2700.62,On Time,0
LP00001196,L0000438,2026-06-29,2026-07-01,4113.08,4113.08,On Time,0
LP00001197,L0000438,2026-05-31,2026-06-01,4113.08,4113.08,On Time,0
LP00001198,L0000438,2026-05-02,2026-05-02,4113.08,4113.08,On Time,0
LP00001199,L0000439,2026-07-29,2026-07-01,7832.02,0,Missed,45
LP00001200,L0000439,2026-05-30,2026-06-01,7832.02,7832.02,On Time,0
LP00001201,L0000439,2026-04-29,2026-05-02,7832.02,7832.02,On Time,0
LP00001202,L0000440,2026-07-04,2026-07-01,21978.03,21978.03,Late,3
LP00001203,L0000441,2026-07-29,2026-07-01,4667.65,0,Missed,60
LP00001204,L0000441,2026-06-01,2026-06-01,4667.65,4667.65,On Time,0
LP00001205,L0000441,2026-05-02,2026-05-02,4667.65,4667.65,On Time,0
LP00001206,L0000442,2026-07-01,2026-07-01,4836.46,4836.46,On Time,0
LP00001207,L0000442,2026-05-28,2026-06-01,4836.46,4836.46,On Time,0
LP00001208,L0000442,2026-04-28,2026-05-02,4836.46,4836.46,On Time,0
LP00001209,L0000443,2026-07-29,2026-07-01,17578.37,0,Missed,60
LP00001210,L0000443,2026-06-29,2026-06-01,17578.37,0,Missed,30
LP00001211,L0000443,2026-05-06,2026-05-02,17578.37,17578.37,Late,4
LP00001212,L0000444,2026-06-28,2026-07-01,10364.07,10364.07,On Time,0
LP00001213,L0000444,2026-05-31,2026-06-01,10364.07,10364.07,On Time,0
LP00001214,L0000445,2026-06-29,2026-07-01,26360.16,26360.16,On Time,0
LP00001215,L0000446,2026-06-29,2026-07-01,7774.76,7774.76,On Time,0
LP00001216,L0000446,2026-05-28,2026-06-01,7774.76,7774.76,On Time,0
LP00001217,L0000446,2026-04-29,2026-05-02,7774.76,7774.76,On Time,0
LP00001218,L0000447,2026-06-30,2026-07-01,510.14,510.14,On Time,0
LP00001219,L0000447,2026-05-30,2026-06-01,510.14,510.14,On Time,0
LP00001220,L0000447,2026-05-13,2026-05-02,510.14,510.14,Late,11
LP00001221,L0000448,2026-06-28,2026-07-01,15819.4,15819.4,On Time,0
LP00001222,L0000448,2026-06-13,2026-06-01,15819.4,15819.4,Late,12
LP00001223,L0000448,2026-04-28,2026-05-02,15819.4,15819.4,On Time,0
LP00001224,L0000449,2026-07-29,2026-07-01,19712.57,0,Missed,45
LP00001225,L0000449,2026-05-28,2026-06-01,19712.57,19712.57,On Time,0
LP00001226,L0000449,2026-05-30,2026-05-02,19712.57,0,Missed,60
LP00001227,L0000450,2026-07-09,2026-07-01,5291.15,5291.15,Late,8
LP00001228,L0000450,2026-05-30,2026-06-01,5291.15,5291.15,On Time,0
LP00001229,L0000450,2026-05-06,2026-05-02,5291.15,5291.15,Late,4
LP00001230,L0000451,2026-06-28,2026-07-01,11830.25,11830.25,On Time,0
LP00001231,L0000451,2026-06-01,2026-06-01,11830.25,11830.25,On Time,0
LP00001232,L0000451,2026-04-30,2026-05-02,11830.25,11830.25,On Time,0
LP00001233,L0000452,2026-06-28,2026-07-01,15506.25,15506.25,On Time,0
LP00001234,L0000453,2026-06-29,2026-07-01,7712.39,7712.39,On Time,0
LP00001235,L0000453,2026-05-28,2026-06-01,7712.39,7712.39,On Time,0
LP00001236,L0000453,2026-05-21,2026-05-02,7712.39,7712.39,Late,19
LP00001237,L0000454,2026-06-30,2026-07-01,9297.74,9297.74,On Time,0
LP00001238,L0000454,2026-05-30,2026-06-01,9297.74,9297.74,On Time,0
LP00001239,L0000454,2026-04-28,2026-05-02,9297.74,9297.74,On Time,0
LP00001240,L0000455,2026-06-30,2026-07-01,5332.0,5332.0,On Time,0
LP00001241,L0000455,2026-05-28,2026-06-01,5332.0,5332.0,On Time,0
LP00001242,L0000455,2026-04-29,2026-05-02,5332.0,5332.0,On Time,0
LP00001243,L0000456,2026-07-29,2026-07-01,19072.08,0,Missed,60
LP00001244,L0000456,2026-05-28,2026-06-01,19072.08,19072.08,On Time,0
LP00001245,L0000456,2026-05-01,2026-05-02,19072.08,19072.08,On Time,0
LP00001246,L0000457,2026-06-27,2026-07-01,28036.19,28036.19,On Time,0
LP00001247,L0000457,2026-05-31,2026-06-01,28036.19,28036.19,On Time,0
LP00001248,L0000458,2026-07-29,2026-07-01,15865.06,0,Missed,60
LP00001249,L0000458,2026-05-30,2026-06-01,15865.06,15865.06,On Time,0
LP00001250,L0000458,2026-05-01,2026-05-02,15865.06,15865.06,On Time,0
LP00001251,L0000459,2026-06-30,2026-07-01,1539.85,1539.85,On Time,0
LP00001252,L0000459,2026-05-28,2026-06-01,1539.85,1539.85,On Time,0
LP00001253,L0000459,2026-05-02,2026-05-02,1539.85,1539.85,On Time,0
LP00001254,L0000460,2026-06-29,2026-07-01,5425.84,5425.84,On Time,0
LP00001255,L0000461,2026-07-01,2026-07-01,29585.32,29585.32,On Time,0
LP00001256,L0000461,2026-05-30,2026-06-01,29585.32,29585.32,On Time,0
LP00001257,L0000461,2026-04-28,2026-05-02,29585.32,29585.32,On Time,0
LP00001258,L0000462,2026-06-30,2026-07-01,10306.89,10306.89,On Time,0
LP00001259,L0000462,2026-05-29,2026-06-01,10306.89,10306.89,On Time,0
LP00001260,L0000462,2026-05-02,2026-05-02,10306.89,10306.89,On Time,0
LP00001261,L0000463,2026-06-27,2026-07-01,7071.68,7071.68,On Time,0
LP00001262,L0000463,2026-05-30,2026-06-01,7071.68,7071.68,On Time,0
LP00001263,L0000463,2026-05-01,2026-05-02,7071.68,7071.68,On Time,0
LP00001264,L0000464,2026-06-27,2026-07-01,5452.8,5452.8,On Time,0
LP00001265,L0000465,2026-07-19,2026-07-01,10905.42,10905.42,Late,18
LP00001266,L0000465,2026-05-31,2026-06-01,10905.42,10905.42,On Time,0
LP00001267,L0000465,2026-04-29,2026-05-02,10905.42,10905.42,On Time,0
LP00001268,L0000466,2026-06-30,2026-07-01,6671.66,6671.66,On Time,0
LP00001269,L0000466,2026-06-29,2026-06-01,6671.66,0,Missed,45
LP00001270,L0000466,2026-05-02,2026-05-02,6671.66,6671.66,On Time,0
LP00001271,L0000467,2026-06-30,2026-07-01,14107.98,14107.98,On Time,0
LP00001272,L0000467,2026-05-28,2026-06-01,14107.98,14107.98,On Time,0
LP00001273,L0000467,2026-04-28,2026-05-02,14107.98,14107.98,On Time,0
LP00001274,L0000468,2026-07-01,2026-07-01,9973.45,9973.45,On Time,0
LP00001275,L0000468,2026-05-28,2026-06-01,9973.45,9973.45,On Time,0
LP00001276,L0000468,2026-05-30,2026-05-02,9973.45,0,Missed,45
LP00001277,L0000469,2026-06-29,2026-07-01,23017.65,23017.65,On Time,0
LP00001278,L0000469,2026-06-29,2026-06-01,23017.65,0,Missed,45
LP00001279,L0000469,2026-04-30,2026-05-02,23017.65,23017.65,On Time,0
LP00001280,L0000470,2026-06-29,2026-07-01,15995.19,15995.19,On Time,0
LP00001281,L0000470,2026-06-01,2026-06-01,15995.19,15995.19,On Time,0
LP00001282,L0000470,2026-05-02,2026-05-02,15995.19,15995.19,On Time,0
LP00001283,L0000471,2026-07-29,2026-07-01,3895.86,0,Missed,45
LP00001284,L0000471,2026-06-01,2026-06-01,3895.86,3895.86,On Time,0
LP00001285,L0000471,2026-05-21,2026-05-02,3895.86,3220.33,Partial,19
LP00001286,L0000472,2026-06-29,2026-07-01,6544.29,6544.29,On Time,0
LP00001287,L0000472,2026-05-30,2026-06-01,6544.29,6544.29,On Time,0
LP00001288,L0000472,2026-04-28,2026-05-02,6544.29,6544.29,On Time,0
LP00001289,L0000473,2026-06-28,2026-07-01,17279.21,17279.21,On Time,0
LP00001290,L0000473,2026-06-01,2026-06-01,17279.21,17279.21,On Time,0
LP00001291,L0000473,2026-04-30,2026-05-02,17279.21,17279.21,On Time,0
LP00001292,L0000474,2026-06-30,2026-07-01,7144.0,7144.0,On Time,0
LP00001293,L0000474,2026-05-30,2026-06-01,7144.0,7144.0,On Time,0
LP00001294,L0000474,2026-05-01,2026-05-02,7144.0,7144.0,On Time,0
LP00001295,L0000475,2026-06-30,2026-07-01,1464.75,1464.75,On Time,0
LP00001296,L0000475,2026-05-29,2026-06-01,1464.75,1464.75,On Time,0
LP00001297,L0000475,2026-04-29,2026-05-02,1464.75,1464.75,On Time,0
LP00001298,L0000476,2026-06-29,2026-07-01,14448.73,14448.73,On Time,0
LP00001299,L0000476,2026-05-29,2026-06-01,14448.73,14448.73,On Time,0
LP00001300,L0000476,2026-05-02,2026-05-02,14448.73,14448.73,On Time,0
LP00001301,L0000477,2026-07-29,2026-07-01,9386.57,0,Missed,30
LP00001302,L0000477,2026-06-06,2026-06-01,9386.57,9386.57,Late,5
LP00001303,L0000477,2026-04-30,2026-05-02,9386.57,9386.57,On Time,0
LP00001304,L0000478,2026-06-28,2026-07-01,15765.44,15765.44,On Time,0
LP00001305,L0000479,2026-06-29,2026-07-01,4017.09,4017.09,On Time,0
LP00001306,L0000479,2026-05-31,2026-06-01,4017.09,4017.09,On Time,0
LP00001307,L0000479,2026-05-30,2026-05-02,4017.09,0,Missed,60
LP00001308,L0000480,2026-06-28,2026-07-01,6486.16,6486.16,On Time,0
LP00001309,L0000480,2026-05-28,2026-06-01,6486.16,6486.16,On Time,0
LP00001310,L0000480,2026-05-01,2026-05-02,6486.16,6486.16,On Time,0
LP00001311,L0000481,2026-07-02,2026-07-01,27329.53,27329.53,Late,1
LP00001312,L0000481,2026-06-29,2026-06-01,27329.53,0,Missed,30
LP00001313,L0000481,2026-05-02,2026-05-02,27329.53,27329.53,On Time,0
LP00001314,L0000482,2026-06-28,2026-07-01,1850.21,1850.21,On Time,0
LP00001315,L0000482,2026-05-30,2026-06-01,1850.21,1850.21,On Time,0
LP00001316,L0000482,2026-04-29,2026-05-02,1850.21,1850.21,On Time,0
LP00001317,L0000483,2026-07-29,2026-07-01,11086.01,0,Missed,45
LP00001318,L0000483,2026-06-13,2026-06-01,11086.01,11086.01,Late,12
LP00001319,L0000483,2026-05-30,2026-05-02,11086.01,0,Missed,30
LP00001320,L0000484,2026-06-27,2026-07-01,4323.16,4323.16,On Time,0
LP00001321,L0000484,2026-05-28,2026-06-01,4323.16,4323.16,On Time,0
LP00001322,L0000484,2026-04-29,2026-05-02,4323.16,4323.16,On Time,0
LP00001323,L0000485,2026-07-01,2026-07-01,16754.81,16754.81,On Time,0
LP00001324,L0000485,2026-05-28,2026-06-01,16754.81,16754.81,On Time,0
LP00001325,L0000485,2026-04-30,2026-05-02,16754.81,16754.81,On Time,0
LP00001326,L0000486,2026-07-16,2026-07-01,23156.67,14122.14,Partial,15
LP00001327,L0000486,2026-06-07,2026-06-01,23156.67,12351.4,Partial,6
LP00001328,L0000486,2026-05-02,2026-05-02,23156.67,23156.67,On Time,0
LP00001329,L0000487,2026-07-29,2026-07-01,3993.4,0,Missed,45
