TransactionID,AccountID,TransactionDate,TransactionTime,TransactionType,TransactionAmount,Channel,TransactionStatus,MerchantCategory,Province
T000002084,A0001647,2026-07-23,11:41:02,Deposit,4539.31,POS,Successful,N/A,Free State
T000002085,A0001908,2026-06-21,18:55:42,Bank Fee,639.63,Card,Successful,N/A,Gauteng
T000002086,A0000595,2025-10-24,19:48:04,Card Purchase,408.74,Internet Banking,Successful,Groceries,Eastern Cape
T000002087,A0001281,2026-06-01,22:35:07,Transfer,90.51,Card,Successful,N/A,Western Cape
T000002088,A0002356,2025-07-27,06:01:28,Card Purchase,2206.67,Card,Successful,Entertainment,Eastern Cape
T000002089,A0001511,2024-04-10,22:58:22,Debit Order,185.29,Internet Banking,Successful,N/A,Gauteng
T000002090,A0002327,2026-01-20,10:15:32,Withdrawal,655.84,POS,Successful,N/A,KwaZulu-Natal
T000002091,A0002888,2026-06-08,06:18:58,Transfer,543.12,Mobile App,Successful,N/A,Gauteng
T000002092,A0002296,2026-05-11,10:40:16,Deposit,20497.92,Internet Banking,Successful,N/A,Free State
T000002093,A0001870,2025-10-09,10:36:51,Card Purchase,5205.02,POS,Successful,Travel,Western Cape
T000002094,A0002196,2025-08-28,21:14:44,Payment,620.43,Mobile App,Successful,Other,Gauteng
T000002095,A0002994,2024-04-21,08:54:19,Bank Fee,1109.0,Mobile App,Successful,N/A,Gauteng
T000002096,A0002301,2024-05-19,15:13:35,Payment,79.24,ATM,Successful,Fuel,KwaZulu-Natal
T000002097,A0000193,2025-09-28,18:13:17,Transfer,1699.4,Mobile App,Successful,N/A,Free State
T000002098,A0000838,2026-07-12,07:51:22,Card Purchase,841.53,Card,Successful,Healthcare,Free State
T000002099,A0000712,2026-06-20,08:56:53,Transfer,2104.78,Branch,Successful,N/A,North West
T000002100,A0002290,2025-02-08,18:57:41,Card Purchase,1698.53,ATM,Successful,Retail,Gauteng
T000002101,A0000251,2026-03-05,16:09:47,Debit Order,111.92,Branch,Successful,N/A,Gauteng
T000002102,A0000164,2025-06-25,15:16:04,Payment,351.11,POS,Successful,Restaurants,Gauteng
T000002103,A0003053,2026-06-09,19:37:14,Card Purchase,774.36,Card,Successful,Telecoms,Western Cape
T000002104,A0000453,2026-07-03,06:57:40,Card Purchase,721.99,ATM,Successful,Telecoms,Western Cape
T000002105,A0000970,2026-05-24,08:07:57,Debit Order,182.19,ATM,Successful,N/A,Limpopo
T000002106,A0002899,2026-07-05,13:23:14,Payment,416.84,POS,Successful,Entertainment,Limpopo
T000002107,A0003077,2026-06-25,14:52:45,Card Purchase,1203.4,Mobile App,Successful,Restaurants,Gauteng
T000002108,A0001534,2026-02-03,20:21:14,Card Purchase,1382.5,POS,Successful,Travel,KwaZulu-Natal
T000002109,A0001395,2026-07-24,06:13:20,Transfer,2816.81,Mobile App,Successful,N/A,Western Cape
T000002110,A0000436,2026-05-07,07:32:16,Card Purchase,217.88,Mobile App,Successful,Fuel,Limpopo
T000002111,A0000969,2026-04-14,14:38:06,Card Purchase,319.48,POS,Successful,Retail,Northern Cape
T000002112,A0002475,2026-03-12,09:31:01,Interest,752.44,POS,Successful,N/A,Northern Cape
T000002113,A0001338,2025-10-05,06:50:34,Debit Order,740.96,Internet Banking,Successful,N/A,Eastern Cape
T000002114,A0000540,2024-05-08,14:12:03,Card Purchase,667.6,Internet Banking,Successful,Retail,Gauteng
T000002115,A0000087,2026-03-10,12:27:58,Transfer,1259.54,Mobile App,Successful,N/A,Limpopo
T000002116,A0001325,2025-09-07,20:21:33,Card Purchase,578.94,Mobile App,Successful,Groceries,Gauteng
T000002117,A0001028,2025-01-19,17:26:45,Transfer,536.55,Mobile App,Successful,N/A,Western Cape
T000002118,A0001757,2024-11-27,22:14:45,Card Purchase,1422.18,Mobile App,Successful,Retail,KwaZulu-Natal
T000002119,A0002434,2025-11-09,10:35:24,Payment,1285.87,Mobile App,Successful,Utilities,Mpumalanga
T000002120,A0001374,2026-05-28,15:21:19,Card Purchase,322.0,Mobile App,Successful,Education,Gauteng
T000002121,A0001646,2026-04-09,22:05:18,Transfer,2261.78,Mobile App,Successful,N/A,North West
T000002122,A0002797,2026-02-26,17:53:07,Debit Order,534.89,Mobile App,Successful,N/A,Eastern Cape
T000002123,A0002979,2026-05-09,21:37:45,Transfer,241.47,Card,Successful,N/A,KwaZulu-Natal
T000002124,A0003076,2026-02-22,21:31:24,Debit Order,392.47,Mobile App,Successful,N/A,Eastern Cape
T000002125,A0003056,2024-06-05,20:16:36,Debit Order,531.9,POS,Successful,N/A,Limpopo
T000002126,A0002597,2023-09-17,12:56:03,Card Purchase,8334.33,Internet Banking,Successful,Travel,Eastern Cape
T000002127,A0000767,2025-09-27,10:00:26,Transfer,3449.5,Branch,Successful,N/A,Western Cape
T000002128,A0002547,2026-07-28,12:00:54,Card Purchase,1318.57,Mobile App,Successful,Travel,Gauteng
T000002129,A0001037,2026-03-26,19:10:59,Payment,1058.97,POS,Successful,Utilities,Gauteng
T000002130,A0003109,2026-07-11,17:26:27,Deposit,3565.24,Mobile App,Successful,N/A,Gauteng
T000002131,A0003093,2026-04-23,11:40:54,Card Purchase,1529.37,Mobile App,Successful,Telecoms,Gauteng
T000002132,A0000246,2025-09-10,14:53:39,Payment,1883.88,Card,Successful,Entertainment,Mpumalanga
T000002133,A0002120,2026-04-17,12:30:46,Card Purchase,1451.05,Card,Successful,Fuel,Gauteng
T000002134,A0003017,2026-04-10,09:13:22,Card Purchase,274.51,Card,Successful,Entertainment,Western Cape
T000002135,A0000392,2026-07-15,09:16:10,Card Purchase,881.94,Mobile App,Successful,Healthcare,Free State
T000002136,A0001285,2026-04-12,12:45:50,Card Purchase,496.83,ATM,Successful,Restaurants,Free State
T000002137,A0001410,2024-12-16,12:38:52,Card Purchase,282.95,Branch,Successful,Utilities,KwaZulu-Natal
T000002138,A0001425,2026-03-17,19:57:34,Withdrawal,340.36,Mobile App,Successful,N/A,Gauteng
T000002139,A0001214,2024-11-03,11:11:16,Deposit,3132.43,Card,Successful,N/A,Northern Cape
T000002140,A0003075,2026-06-05,16:21:38,Card Purchase,1341.16,Card,Successful,Retail,KwaZulu-Natal
T000002141,A0002701,2026-03-22,17:27:15,Transfer,828.34,POS,Successful,N/A,KwaZulu-Natal
T000002142,A0000617,2025-05-22,15:16:50,Card Purchase,713.58,Mobile App,Successful,Healthcare,Gauteng
T000002143,A0002924,2026-06-17,19:15:34,Card Purchase,2106.65,Mobile App,Successful,Telecoms,Mpumalanga
T000002144,A0000853,2026-06-05,07:17:20,Debit Order,1928.92,POS,Successful,N/A,Gauteng
T000002145,A0001858,2026-03-28,19:50:36,Payment,5012.28,Card,Successful,Other,Eastern Cape
T000002146,A0002164,2026-07-09,18:10:52,Debit Order,108.09,POS,Successful,N/A,Gauteng
T000002147,A0000701,2025-05-01,13:09:21,Card Purchase,493.5,Mobile App,Successful,Groceries,Gauteng
T000002148,A0002185,2024-05-11,08:48:35,Debit Order,153.04,Card,Successful,N/A,Gauteng
T000002149,A0000062,2025-01-20,16:32:07,Bank Fee,226.33,Internet Banking,Successful,N/A,North West
T000002150,A0001433,2026-06-04,12:36:57,Payment,1341.01,Card,Successful,Travel,Gauteng
T000002151,A0001106,2025-02-12,07:29:17,Card Purchase,963.74,POS,Successful,Other,Western Cape
T000002152,A0001828,2026-06-18,06:22:02,Card Purchase,1226.22,Branch,Successful,Education,Mpumalanga
T000002153,A0002978,2025-03-07,18:39:37,Payment,294.53,POS,Successful,Healthcare,Mpumalanga
T000002154,A0001473,2026-07-24,10:58:58,Transfer,1902.99,ATM,Successful,N/A,Eastern Cape
T000002155,A0000021,2025-08-16,17:40:24,Transfer,651.67,ATM,Successful,N/A,Western Cape
T000002156,A0002567,2026-04-27,17:29:32,Payment,163.12,POS,Successful,Healthcare,Gauteng
T000002157,A0001279,2026-02-28,17:40:33,Payment,534.51,ATM,Successful,Other,KwaZulu-Natal
T000002158,A0001210,2026-05-25,08:21:01,Payment,689.83,Mobile App,Successful,Entertainment,North West
T000002159,A0001278,2026-01-20,21:57:53,Transfer,1345.99,Mobile App,Successful,N/A,Northern Cape
T000002160,A0000149,2025-07-18,15:22:16,Transfer,2059.29,ATM,Successful,N/A,Western Cape
T000002161,A0002632,2026-04-12,14:34:55,Payment,1136.43,Mobile App,Successful,Other,Eastern Cape
T000002162,A0001153,2025-12-18,16:37:39,Deposit,787.33,POS,Successful,N/A,Gauteng
T000002163,A0002610,2024-11-08,16:43:02,Transfer,778.85,Mobile App,Successful,N/A,Western Cape
T000002164,A0000443,2025-11-14,16:54:18,Card Purchase,1370.71,Mobile App,Successful,Entertainment,Gauteng
T000002165,A0001182,2025-09-22,07:20:03,Card Purchase,488.07,Card,Successful,Utilities,KwaZulu-Natal
T000002166,A0000087,2025-10-02,07:59:09,Card Purchase,578.56,POS,Successful,Entertainment,Limpopo
T000002167,A0000557,2025-06-13,22:45:58,Payment,645.68,ATM,Successful,Entertainment,KwaZulu-Natal
T000002168,A0000206,2026-05-14,11:16:29,Debit Order,1234.82,Card,Successful,N/A,Gauteng
T000002169,A0001909,2026-07-29,18:57:39,Transfer,1169.92,ATM,Successful,N/A,Gauteng
T000002170,A0002128,2026-06-16,21:38:23,Transfer,292.46,POS,Successful,N/A,Gauteng
T000002171,A0003117,2026-07-31,20:23:16,Debit Order,334.01,Card,Successful,N/A,Northern Cape
T000002172,A0001622,2026-07-15,08:57:17,Deposit,2009.19,Mobile App,Successful,N/A,Northern Cape
T000002173,A0002403,2026-03-15,17:53:53,Payment,1692.27,Branch,Successful,Retail,Western Cape
T000002174,A0001329,2026-07-24,17:11:29,Payment,620.35,Mobile App,Successful,Education,KwaZulu-Natal
T000002175,A0000383,2026-05-23,11:35:09,Bank Fee,1412.56,Branch,Successful,N/A,Western Cape
T000002176,A0000447,2026-03-16,17:21:06,Bank Fee,927.8,POS,Successful,N/A,Gauteng
T000002177,A0001778,2024-08-23,19:05:23,Debit Order,964.56,Mobile App,Successful,N/A,KwaZulu-Natal
T000002178,A0002157,2026-06-24,16:45:47,Card Purchase,1420.83,Card,Successful,Fuel,Western Cape
T000002179,A0001594,2025-10-30,10:21:28,Card Purchase,2876.18,Card,Successful,Utilities,Limpopo
T000002180,A0001768,2025-09-02,20:32:18,Withdrawal,351.26,Card,Successful,N/A,KwaZulu-Natal
T000002181,A0000632,2026-06-16,06:16:45,Card Purchase,444.57,Card,Successful,Travel,North West
T000002182,A0001745,2026-06-17,17:10:22,Transfer,794.81,POS,Successful,N/A,Gauteng
T000002183,A0001312,2025-10-08,07:40:39,Payment,3768.93,Branch,Successful,Entertainment,Gauteng
T000002184,A0001639,2026-05-29,18:37:13,Deposit,8918.93,Card,Successful,N/A,Free State
T000002185,A0003108,2026-06-02,06:34:02,Card Purchase,1212.67,Card,Successful,Travel,Gauteng
T000002186,A0002179,2026-02-09,09:55:25,Deposit,1630.56,Card,Successful,N/A,Western Cape
T000002187,A0000900,2025-12-13,16:50:14,Card Purchase,4478.46,ATM,Failed,Groceries,Western Cape
T000002188,A0002375,2026-07-03,07:11:50,Bank Fee,1115.34,Mobile App,Successful,N/A,Mpumalanga
T000002189,A0001711,2025-12-18,09:08:29,Interest,1012.39,Internet Banking,Successful,N/A,KwaZulu-Natal
T000002190,A0002262,2026-07-25,12:30:56,Debit Order,2534.31,Internet Banking,Successful,N/A,Gauteng
T000002191,A0000546,2026-07-30,19:15:00,Bank Fee,652.75,Card,Successful,N/A,Eastern Cape
T000002192,A0001246,2026-05-06,22:08:21,Transfer,2570.44,Card,Successful,N/A,Gauteng
T000002193,A0002175,2026-06-15,22:41:55,Card Purchase,299.63,Internet Banking,Successful,Travel,Mpumalanga
T000002194,A0000540,2026-04-20,07:52:49,Transfer,1090.51,Mobile App,Successful,N/A,Gauteng
T000002195,A0000003,2025-12-25,22:04:10,Payment,765.61,Branch,Successful,Retail,Eastern Cape
T000002196,A0000843,2026-05-25,09:00:21,Debit Order,4303.91,ATM,Successful,N/A,KwaZulu-Natal
T000002197,A0000867,2024-06-18,11:04:14,Debit Order,901.83,ATM,Successful,N/A,Gauteng
T000002198,A0001473,2026-05-29,16:30:44,Interest,900.04,Internet Banking,Successful,N/A,Eastern Cape
T000002199,A0002795,2025-06-01,16:10:15,Payment,98.88,ATM,Successful,Fuel,Gauteng
T000002200,A0001186,2025-08-22,20:15:26,Withdrawal,2684.94,Internet Banking,Successful,N/A,Western Cape
T000002201,A0000785,2025-05-09,09:09:34,Deposit,4991.93,Internet Banking,Successful,N/A,Western Cape
T000002202,A0002842,2026-06-27,15:23:35,Payment,239.65,POS,Successful,Groceries,Western Cape
T000002203,A0000825,2026-06-20,22:33:12,Deposit,2948.49,Card,Successful,N/A,Western Cape
T000002204,A0000090,2026-07-31,07:01:44,Deposit,13493.24,Card,Successful,N/A,KwaZulu-Natal
T000002205,A0002241,2025-12-24,17:41:52,Transfer,1375.95,ATM,Successful,N/A,Mpumalanga
T000002206,A0002288,2026-05-15,22:15:17,Transfer,711.5,Mobile App,Successful,N/A,Eastern Cape
T000002207,A0001035,2026-07-14,20:16:43,Withdrawal,1673.47,Card,Successful,N/A,KwaZulu-Natal
T000002208,A0001115,2025-04-24,21:40:00,Transfer,548.36,Branch,Successful,N/A,Western Cape
T000002209,A0002437,2026-02-15,08:29:58,Transfer,1081.43,Internet Banking,Successful,N/A,KwaZulu-Natal
T000002210,A0002924,2026-07-22,22:54:28,Card Purchase,1998.68,Mobile App,Successful,Entertainment,Mpumalanga
T000002211,A0002391,2025-03-17,17:54:18,Payment,840.22,Branch,Successful,Restaurants,Western Cape
T000002212,A0003140,2026-07-30,14:26:08,Payment,668.25,POS,Successful,Groceries,Gauteng
T000002213,A0003018,2026-03-24,10:51:07,Transfer,3319.43,Card,Successful,N/A,KwaZulu-Natal
T000002214,A0001443,2026-07-25,10:34:52,Card Purchase,1444.79,Internet Banking,Successful,Retail,Gauteng
T000002215,A0000845,2026-07-22,13:19:46,Withdrawal,1719.47,Mobile App,Successful,N/A,Gauteng
T000002216,A0003013,2026-05-03,06:33:59,Transfer,393.35,Mobile App,Successful,N/A,Gauteng
T000002217,A0003139,2026-07-02,20:41:59,Transfer,978.47,ATM,Successful,N/A,KwaZulu-Natal
T000002218,A0000228,2025-07-03,12:28:07,Transfer,8576.0,POS,Successful,N/A,Mpumalanga
T000002219,A0001769,2026-02-21,11:19:19,Deposit,5862.75,Internet Banking,Successful,N/A,Mpumalanga
T000002220,A0000145,2025-12-17,10:42:42,Card Purchase,191.49,Mobile App,Successful,Travel,Mpumalanga
T000002221,A0002828,2024-11-15,13:24:06,Transfer,199.83,POS,Successful,N/A,Western Cape
T000002222,A0003045,2025-01-14,21:22:32,Transfer,302.27,Card,Successful,N/A,Western Cape
T000002223,A0000954,2025-01-20,09:24:11,Payment,925.53,ATM,Successful,Education,Eastern Cape
T000002224,A0000992,2026-07-20,15:58:01,Deposit,12979.09,POS,Successful,N/A,Gauteng
T000002225,A0001807,2026-06-04,08:00:13,Withdrawal,949.27,Card,Successful,N/A,Western Cape
T000002226,A0001835,2026-03-18,16:06:51,Card Purchase,1124.97,POS,Successful,Education,Western Cape
T000002227,A0002747,2026-03-23,07:24:12,Payment,688.21,Card,Successful,Education,Gauteng
T000002228,A0000005,2026-07-07,19:43:16,Withdrawal,334.28,Card,Successful,N/A,Gauteng
T000002229,A0001139,2026-02-13,06:17:08,Transfer,247.48,POS,Successful,N/A,Western Cape
T000002230,A0001285,2026-06-09,14:03:17,Card Purchase,117.9,Mobile App,Successful,Other,Free State
T000002231,A0001809,2026-01-22,15:43:59,Payment,1203.02,Mobile App,Successful,Other,Eastern Cape
T000002232,A0000770,2026-05-10,09:42:35,Deposit,7141.09,POS,Failed,N/A,KwaZulu-Natal
T000002233,A0000561,2026-07-24,20:11:10,Card Purchase,960.93,Internet Banking,Successful,Groceries,Gauteng
T000002234,A0001268,2024-11-04,21:30:15,Card Purchase,3717.43,ATM,Successful,Groceries,Western Cape
T000002235,A0001271,2024-05-02,22:10:52,Payment,306.14,Mobile App,Successful,Entertainment,Gauteng
T000002236,A0001505,2026-04-29,17:31:11,Deposit,7148.8,Mobile App,Successful,N/A,Western Cape
T000002237,A0001937,2026-03-28,16:15:38,Deposit,1219.45,Card,Successful,N/A,Free State
T000002238,A0002452,2025-08-16,08:11:02,Bank Fee,383.89,Internet Banking,Successful,N/A,Mpumalanga
T000002239,A0001522,2025-08-04,18:51:26,Card Purchase,1304.55,POS,Successful,Education,KwaZulu-Natal
T000002240,A0001697,2024-09-07,19:01:21,Card Purchase,158.76,POS,Successful,Healthcare,Free State
T000002241,A0000305,2026-04-14,18:49:19,Withdrawal,1581.51,Internet Banking,Successful,N/A,Gauteng
T000002242,A0001559,2026-07-19,17:27:44,Card Purchase,97.3,Branch,Successful,Groceries,Gauteng
T000002243,A0001284,2026-07-13,09:25:55,Transfer,704.02,POS,Successful,N/A,Western Cape
T000002244,A0001813,2026-06-12,07:22:20,Card Purchase,761.06,Card,Successful,Fuel,Western Cape
T000002245,A0002119,2026-07-15,06:22:15,Transfer,601.52,Branch,Successful,N/A,KwaZulu-Natal
T000002246,A0002368,2024-07-11,08:32:35,Bank Fee,994.97,ATM,Successful,N/A,Western Cape
T000002247,A0002996,2026-04-30,21:05:31,Payment,1419.97,Mobile App,Successful,Fuel,KwaZulu-Natal
T000002248,A0002006,2024-11-02,16:53:55,Withdrawal,763.46,Card,Successful,N/A,KwaZulu-Natal
T000002249,A0002764,2025-09-23,22:46:31,Withdrawal,1425.77,POS,Successful,N/A,Free State
T000002250,A0002020,2025-11-22,18:03:41,Withdrawal,3102.31,Internet Banking,Successful,N/A,Gauteng
T000002251,A0002851,2026-04-17,08:39:56,Card Purchase,4144.85,Card,Successful,Telecoms,KwaZulu-Natal
T000002252,A0001457,2026-07-10,18:58:32,Bank Fee,461.13,Card,Successful,N/A,Free State
T000002253,A0001554,2026-06-08,08:50:55,Card Purchase,125.77,Mobile App,Successful,Education,Northern Cape
T000002254,A0001230,2026-07-30,10:46:27,Card Purchase,870.74,Mobile App,Successful,Healthcare,Gauteng
T000002255,A0000676,2025-10-25,17:52:24,Payment,228.93,Card,Successful,Travel,Western Cape
T000002256,A0001920,2026-01-19,20:31:54,Payment,2988.06,POS,Successful,Healthcare,Limpopo
T000002257,A0001521,2026-05-06,19:29:28,Withdrawal,440.96,ATM,Successful,N/A,Mpumalanga
T000002258,A0001739,2026-07-22,09:58:19,Card Purchase,1925.24,POS,Successful,Fuel,Western Cape
T000002259,A0001012,2024-07-05,14:00:05,Payment,274.14,Internet Banking,Successful,Healthcare,Gauteng
T000002260,A0001772,2024-12-12,20:47:42,Deposit,6929.52,Card,Successful,N/A,Western Cape
T000002261,A0000910,2026-07-16,13:29:43,Interest,1131.28,POS,Successful,N/A,KwaZulu-Natal
T000002262,A0002972,2026-05-19,14:15:21,Card Purchase,192.86,Internet Banking,Successful,Education,Mpumalanga
T000002263,A0001917,2026-06-21,19:41:42,Transfer,2941.52,Card,Successful,N/A,Gauteng
T000002264,A0000860,2026-04-29,18:43:17,Card Purchase,13160.2,Mobile App,Successful,Fuel,Western Cape
T000002265,A0001783,2026-05-04,12:07:59,Card Purchase,436.75,Branch,Successful,Entertainment,KwaZulu-Natal
T000002266,A0001086,2025-04-01,16:26:31,Withdrawal,3782.71,Card,Successful,N/A,Gauteng
T000002267,A0000483,2025-06-25,13:26:23,Interest,61.82,Mobile App,Successful,N/A,KwaZulu-Natal
T000002268,A0002190,2026-07-20,13:12:46,Payment,2770.76,Branch,Failed,Telecoms,Gauteng
T000002269,A0000792,2026-07-19,19:27:53,Withdrawal,247.28,POS,Successful,N/A,Gauteng
T000002270,A0000881,2025-05-01,10:20:38,Payment,1189.56,Branch,Successful,Fuel,North West
T000002271,A0001636,2025-12-01,12:02:44,Card Purchase,1273.57,ATM,Successful,Utilities,Western Cape
T000002272,A0000538,2025-03-27,22:11:50,Interest,158.63,Mobile App,Successful,N/A,Western Cape
T000002273,A0001109,2025-10-01,17:52:21,Payment,653.76,Branch,Successful,Other,Eastern Cape
T000002274,A0002212,2025-05-06,06:07:19,Card Purchase,635.29,Mobile App,Successful,Travel,Gauteng
T000002275,A0001737,2026-06-24,13:16:15,Debit Order,214.21,ATM,Successful,N/A,Gauteng
T000002276,A0002083,2025-03-22,08:02:28,Debit Order,290.37,Mobile App,Successful,N/A,Mpumalanga
T000002277,A0001828,2026-05-26,07:17:04,Transfer,359.93,Mobile App,Successful,N/A,Mpumalanga
T000002278,A0000889,2026-02-22,17:02:38,Deposit,9303.41,Mobile App,Successful,N/A,Gauteng
T000002279,A0002151,2026-02-24,21:35:12,Withdrawal,842.22,ATM,Successful,N/A,Gauteng
T000002280,A0003039,2026-07-05,10:47:05,Card Purchase,386.52,Internet Banking,Successful,Travel,Gauteng
T000002281,A0002683,2025-12-02,16:07:13,Debit Order,1304.76,Card,Successful,N/A,Gauteng
T000002282,A0002512,2026-05-01,13:14:25,Debit Order,556.71,Mobile App,Successful,N/A,North West
T000002283,A0000209,2026-05-07,20:55:20,Card Purchase,361.88,ATM,Successful,Groceries,Mpumalanga
T000002284,A0000716,2025-09-11,07:27:51,Transfer,1295.56,Internet Banking,Successful,N/A,KwaZulu-Natal
T000002285,A0001662,2026-06-15,18:57:34,Deposit,12144.3,POS,Successful,N/A,Gauteng
T000002286,A0002186,2026-05-26,18:40:32,Transfer,88.22,POS,Successful,N/A,North West
T000002287,A0000600,2025-07-26,13:03:50,Transfer,6075.24,Internet Banking,Successful,N/A,KwaZulu-Natal
T000002288,A0003181,2026-07-19,07:45:51,Debit Order,380.26,Mobile App,Successful,N/A,Limpopo
T000002289,A0002564,2025-09-10,14:25:16,Debit Order,483.92,Card,Successful,N/A,Free State
T000002290,A0002186,2026-07-05,20:57:17,Debit Order,129.71,ATM,Successful,N/A,North West
T000002291,A0001599,2026-04-05,18:50:49,Transfer,370.32,ATM,Successful,N/A,Western Cape
T000002292,A0002788,2025-07-20,07:06:39,Card Purchase,257.34,POS,Successful,Telecoms,Gauteng
