AccountID,CustomerID,ProductID,BranchID,AccountType,OpenDate,CurrentBalance,AccountStatus,InterestRate,OverdraftLimit
A0000974,C001593,P006,B0009,Savings,2025-09-24,15993.32,Closed,0.062,1400.0
A0000975,C000378,P018,B0012,Current Account,2026-04-21,2878.54,Active,0.012,0
A0000976,C001158,P004,B0047,Savings,2025-11-17,48744.54,Active,0.045,0
A0000977,C001672,P007,B0009,Notice Deposit,2026-05-27,21457.89,Active,0.075,0
A0000978,C000190,P020,B0010,Current Account,2026-07-18,55344.83,Active,0.002,0
A0000979,C000898,P004,B0036,Savings,2025-06-01,139808.22,Active,0.045,0
A0000980,C000623,P012,B0019,Credit Card,2023-12-25,-7038.39,Active,0.185,12200.0
A0000981,C001091,P005,B0055,Savings,2026-05-09,13411.29,Active,0.055,0
A0000982,C000028,P009,B0012,Money Market,2026-02-12,10031.16,Active,0.068,0
A0000983,C001618,P008,B0033,Fixed Deposit,2023-12-20,40449.23,Active,0.085,0
A0000984,C000839,P007,B0023,Notice Deposit,2024-05-14,86034.13,Active,0.075,0
A0000985,C000967,P002,B0059,Current Account,2025-01-22,118706.14,Dormant,0.001,0
A0000986,C001510,P001,B0034,Current Account,2026-05-29,25573.44,Active,0.002,0
A0000987,C000048,P002,B0046,Current Account,2026-07-14,15585.01,Active,0.001,0
A0000988,C000319,P003,B0054,Current Account,2024-02-19,320288.37,Active,0.001,0
A0000989,C000672,P007,B0046,Notice Deposit,2026-04-03,26629.21,Active,0.075,0
A0000990,C001043,P010,B0034,Credit Card,2025-04-10,-721.44,Active,0.215,12200.0
A0000991,C000924,P006,B0007,Savings,2026-01-17,183711.17,Closed,0.062,0
A0000992,C001636,P007,B0009,Notice Deposit,2025-03-25,91233.09,Active,0.075,0
A0000993,C001122,P004,B0028,Savings,2025-12-14,2047.04,Active,0.045,1400.0
A0000994,C001394,P012,B0058,Credit Card,2024-03-13,-4796.35,Active,0.185,12200.0
A0000995,C000460,P003,B0032,Current Account,2025-06-02,63066.48,Active,0.001,0
A0000996,C000154,P006,B0023,Savings,2025-05-09,98244.91,Active,0.062,18000.0
A0000997,C001156,P012,B0048,Credit Card,2025-11-11,-3085.89,Active,0.185,12200.0
A0000998,C001087,P020,B0002,Current Account,2023-08-19,14299.32,Active,0.002,0
A0000999,C000382,P020,B0024,Current Account,2026-02-05,136728.88,Active,0.002,0
A0001000,C001397,P008,B0017,Fixed Deposit,2024-09-21,9161.12,Active,0.085,0
A0001001,C001049,P006,B0037,Savings,2024-08-11,54643.21,Active,0.062,0
A0001002,C000734,P010,B0051,Credit Card,2025-11-23,-1919.6,Active,0.215,5000
A0001003,C001747,P007,B0038,Notice Deposit,2025-04-30,12966.07,Active,0.075,0
A0001004,C001449,P011,B0037,Credit Card,2024-05-18,-3385.05,Closed,0.205,12200.0
A0001005,C001254,P008,B0022,Fixed Deposit,2024-10-19,21458.76,Active,0.085,0
A0001006,C001860,P018,B0018,Current Account,2024-12-07,68800.9,Active,0.012,5200.0
A0001007,C000412,P005,B0041,Savings,2023-11-12,13232.62,Active,0.055,0
A0001008,C001805,P004,B0059,Savings,2026-04-28,28303.64,Active,0.045,0
A0001009,C001305,P005,B0016,Savings,2025-05-25,41588.27,Active,0.055,5200.0
A0001010,C000662,P004,B0044,Savings,2022-07-30,9473.39,Active,0.045,1400.0
A0001011,C000905,P005,B0012,Savings,2024-01-06,14615.46,Active,0.055,0
A0001012,C000789,P002,B0029,Current Account,2022-12-25,23038.95,Active,0.001,5200.0
A0001013,C000294,P005,B0055,Savings,2026-07-16,20705.21,Active,0.055,0
A0001014,C001727,P004,B0010,Savings,2022-10-25,125728.71,Active,0.045,0
A0001015,C000676,P009,B0004,Money Market,2026-03-26,14254.21,Active,0.068,0
A0001016,C001162,P018,B0002,Current Account,2025-06-10,11289.81,Active,0.012,1400.0
A0001017,C000171,P018,B0054,Current Account,2025-12-26,90534.43,Active,0.012,22500.0
A0001018,C000167,P003,B0018,Current Account,2026-03-21,348604.34,Active,0.001,63000.0
A0001019,C000508,P001,B0013,Current Account,2026-02-01,10214.08,Active,0.002,0
A0001020,C001018,P003,B0012,Current Account,2026-07-01,154072.63,Active,0.001,5200.0
A0001021,C000175,P002,B0040,Current Account,2026-07-28,29979.37,Active,0.001,0
A0001022,C000968,P020,B0053,Current Account,2026-03-02,4779.43,Active,0.002,1400.0
A0001023,C000035,P006,B0034,Savings,2024-05-01,28797.18,Active,0.062,0
A0001024,C000354,P008,B0028,Fixed Deposit,2026-04-05,19965.7,Active,0.085,0
A0001025,C001195,P012,B0053,Credit Card,2026-06-25,-6224.87,Active,0.185,12200.0
A0001026,C001782,P007,B0025,Notice Deposit,2025-06-13,11642.12,Dormant,0.075,0
A0001027,C000248,P011,B0038,Credit Card,2025-02-19,-4335.43,Active,0.205,12200.0
A0001028,C000103,P005,B0028,Savings,2024-08-15,57918.65,Active,0.055,0
A0001029,C000731,P005,B0024,Savings,2026-07-18,14915.51,Closed,0.055,0
A0001030,C000618,P005,B0054,Savings,2023-05-16,33802.43,Active,0.055,0
A0001031,C001473,P005,B0036,Savings,2026-04-03,12511.22,Active,0.055,0
A0001032,C001936,P009,B0027,Money Market,2024-11-23,65364.15,Active,0.068,0
A0001033,C000003,P006,B0024,Savings,2026-01-10,6304.9,Active,0.062,0
A0001034,C000767,P006,B0032,Savings,2026-01-23,67023.32,Active,0.062,0
A0001035,C000297,P010,B0044,Credit Card,2025-05-06,-1916.35,Active,0.215,5000
A0001036,C001511,P006,B0012,Savings,2024-02-06,48996.29,Active,0.062,5200.0
A0001037,C001690,P005,B0027,Savings,2025-12-09,99498.28,Active,0.055,5200.0
A0001038,C000995,P011,B0046,Credit Card,2026-05-13,-4311.28,Active,0.205,12200.0
A0001039,C001578,P001,B0006,Current Account,2025-12-24,127106.92,Active,0.002,18000.0
A0001040,C000307,P003,B0011,Current Account,2024-09-11,5135.8,Active,0.001,0
A0001041,C000959,P001,B0012,Current Account,2023-01-27,40426.71,Active,0.002,1400.0
A0001042,C001052,P005,B0034,Savings,2026-06-20,2096.61,Active,0.055,0
A0001043,C001260,P007,B0026,Notice Deposit,2026-05-28,22050.16,Active,0.075,0
A0001044,C001883,P018,B0008,Current Account,2025-07-24,19383.66,Active,0.012,0
A0001045,C000911,P007,B0006,Notice Deposit,2025-07-30,68910.97,Active,0.075,0
A0001046,C000109,P012,B0026,Credit Card,2023-02-02,-3805.15,Active,0.185,12200.0
A0001047,C000918,P006,B0053,Savings,2026-02-09,12511.98,Active,0.062,0
A0001048,C001189,P007,B0016,Notice Deposit,2025-08-15,7607.77,Active,0.075,0
A0001049,C000678,P010,B0034,Credit Card,2026-06-12,-2094.01,Active,0.215,5000
A0001050,C000181,P003,B0042,Current Account,2023-11-02,130073.29,Active,0.001,0
A0001051,C001479,P020,B0045,Current Account,2025-08-23,53987.19,Active,0.002,0
A0001052,C000885,P008,B0018,Fixed Deposit,2026-06-09,294527.04,Active,0.085,0
A0001053,C001641,P002,B0046,Current Account,2024-08-05,590043.46,Active,0.001,0
A0001054,C001446,P008,B0001,Fixed Deposit,2025-11-19,153928.62,Dormant,0.085,0
A0001055,C001429,P010,B0006,Credit Card,2025-11-26,-5229.88,Active,0.215,12200.0
A0001056,C001845,P004,B0047,Savings,2025-08-20,19268.78,Active,0.045,0
A0001057,C000268,P006,B0009,Savings,2025-09-18,6349.02,Active,0.062,0
A0001058,C001681,P006,B0040,Savings,2026-03-25,35309.45,Active,0.062,0
A0001059,C001499,P018,B0022,Current Account,2025-08-27,13661.47,Active,0.012,1400.0
A0001060,C000456,P018,B0016,Current Account,2025-11-23,28248.24,Active,0.012,5200.0
A0001061,C000106,P002,B0009,Current Account,2026-05-19,96610.93,Active,0.001,0
A0001062,C001030,P007,B0053,Notice Deposit,2026-06-01,10491.15,Active,0.075,0
A0001063,C001832,P020,B0008,Current Account,2025-03-23,27337.11,Active,0.002,0
A0001064,C000980,P002,B0043,Current Account,2026-05-17,229532.96,Active,0.001,0
A0001065,C000176,P019,B0025,Money Market,2024-04-22,13784.2,Active,0.078,0
A0001066,C001855,P018,B0044,Current Account,2025-02-08,1932.09,Dormant,0.012,1400.0
A0001067,C001187,P005,B0046,Savings,2025-04-15,11386.74,Dormant,0.055,0
A0001068,C000693,P020,B0022,Current Account,2023-07-21,1673.75,Active,0.002,1400.0
A0001069,C000139,P008,B0022,Fixed Deposit,2025-07-10,71155.32,Closed,0.085,0
A0001070,C000609,P008,B0051,Fixed Deposit,2022-06-30,92876.85,Active,0.085,0
A0001071,C000966,P002,B0057,Current Account,2026-05-30,23955.64,Active,0.001,1400.0
A0001072,C001596,P006,B0044,Savings,2026-07-25,65412.81,Active,0.062,0
A0001073,C000077,P001,B0028,Current Account,2026-03-06,17700.42,Active,0.002,0
A0001074,C001970,P020,B0009,Current Account,2025-02-01,41250.58,Active,0.002,0
A0001075,C000599,P009,B0049,Money Market,2026-01-20,93849.96,Active,0.068,0
A0001076,C000944,P008,B0045,Fixed Deposit,2026-05-30,436610.43,Dormant,0.085,0
A0001077,C000472,P007,B0019,Notice Deposit,2025-04-01,79003.6,Active,0.075,0
A0001078,C000603,P006,B0049,Savings,2025-11-26,1510.02,Active,0.062,0
A0001079,C001706,P004,B0050,Savings,2024-09-09,15585.07,Active,0.045,0
A0001080,C001595,P006,B0051,Savings,2025-02-27,3221.29,Active,0.062,0
A0001081,C001994,P006,B0047,Savings,2026-07-28,38310.64,Active,0.062,0
A0001082,C000869,P007,B0006,Notice Deposit,2026-07-22,16421.0,Active,0.075,0
A0001083,C000325,P006,B0021,Savings,2025-10-02,57913.47,Active,0.062,5200.0
A0001084,C000989,P018,B0011,Current Account,2024-03-28,64987.56,Active,0.012,0
A0001085,C000975,P019,B0060,Money Market,2023-06-27,17089.46,Active,0.078,0
A0001086,C001290,P019,B0020,Money Market,2024-05-13,8152.02,Active,0.078,0
A0001087,C000541,P019,B0056,Money Market,2025-11-01,82388.05,Active,0.078,0
A0001088,C001472,P002,B0027,Current Account,2024-09-16,9447.92,Active,0.001,0
A0001089,C000724,P002,B0046,Current Account,2026-04-19,9297.51,Active,0.001,0
A0001090,C000583,P005,B0032,Savings,2025-12-10,23631.78,Active,0.055,0
A0001091,C001655,P003,B0040,Current Account,2024-10-23,109117.28,Active,0.001,0
A0001092,C000275,P010,B0049,Credit Card,2025-05-26,-22923.0,Active,0.215,42000.0
A0001093,C000991,P002,B0019,Current Account,2026-02-28,8706.86,Active,0.001,0
A0001094,C001515,P003,B0033,Current Account,2025-01-09,68726.15,Active,0.001,0
A0001095,C001357,P001,B0051,Current Account,2026-07-29,17659.79,Active,0.002,0
A0001096,C000237,P020,B0044,Current Account,2023-05-20,99595.13,Active,0.002,5200.0
A0001097,C001030,P001,B0012,Current Account,2026-02-10,7817.18,Active,0.002,0
A0001098,C000715,P004,B0027,Savings,2026-01-31,15213.18,Active,0.045,5200.0
A0001099,C000167,P007,B0058,Notice Deposit,2025-03-22,879257.64,Active,0.075,0
A0001100,C000098,P019,B0025,Money Market,2026-07-13,15367.64,Closed,0.078,0
A0001101,C000399,P020,B0050,Current Account,2022-06-29,9341.02,Active,0.002,1400.0
A0001102,C000180,P006,B0019,Savings,2026-03-18,137137.91,Active,0.062,0
A0001103,C001873,P012,B0027,Credit Card,2026-06-11,-2187.41,Active,0.185,5000
A0001104,C000673,P008,B0040,Fixed Deposit,2025-03-12,18447.43,Active,0.085,0
A0001105,C001838,P002,B0010,Current Account,2025-09-03,10089.17,Active,0.001,0
A0001106,C000596,P009,B0021,Money Market,2024-08-16,13535.98,Active,0.068,0
A0001107,C000413,P001,B0046,Current Account,2025-07-12,11124.8,Active,0.002,1400.0
A0001108,C001618,P009,B0054,Money Market,2026-05-30,85679.09,Active,0.068,0
A0001109,C000007,P001,B0008,Current Account,2025-03-06,22762.22,Active,0.002,0
A0001110,C000405,P006,B0035,Savings,2025-04-18,10992.53,Active,0.062,1400.0
A0001111,C001556,P012,B0019,Credit Card,2023-09-07,-6108.88,Active,0.185,12200.0
A0001112,C000503,P004,B0032,Savings,2026-07-28,4768.51,Active,0.045,1400.0
A0001113,C000856,P008,B0046,Fixed Deposit,2026-06-23,7620.93,Active,0.085,0
A0001114,C001033,P020,B0059,Current Account,2026-07-23,149695.92,Active,0.002,0
A0001115,C000440,P006,B0021,Savings,2025-01-06,205738.7,Active,0.062,0
A0001116,C000513,P005,B0025,Savings,2024-09-01,4366.84,Active,0.055,1400.0
A0001117,C000681,P012,B0015,Credit Card,2026-02-12,-1832.51,Active,0.185,5000
A0001118,C000705,P010,B0019,Credit Card,2025-07-18,-6465.83,Active,0.215,12200.0
A0001119,C000770,P011,B0025,Credit Card,2026-07-08,-2508.65,Active,0.205,12200.0
A0001120,C001285,P001,B0005,Current Account,2026-07-04,2970.08,Dormant,0.002,0
A0001121,C001489,P003,B0008,Current Account,2024-03-12,5219.51,Dormant,0.001,0
A0001122,C000179,P006,B0053,Savings,2026-04-19,9737.86,Active,0.062,0
A0001123,C000276,P002,B0023,Current Account,2026-06-18,5091.08,Active,0.001,0
A0001124,C001924,P007,B0005,Notice Deposit,2026-06-20,9632.24,Active,0.075,0
A0001125,C001503,P009,B0060,Money Market,2025-10-28,25503.32,Active,0.068,0
A0001126,C001734,P004,B0008,Savings,2025-06-13,17715.26,Active,0.045,0
A0001127,C000218,P012,B0038,Credit Card,2023-02-26,-2017.1,Active,0.185,5000
A0001128,C000158,P005,B0022,Savings,2025-02-03,290602.8,Dormant,0.055,0
A0001129,C000458,P007,B0001,Notice Deposit,2025-11-06,87515.06,Active,0.075,0
A0001130,C001056,P011,B0050,Credit Card,2024-11-17,-894.83,Active,0.205,5000
A0001131,C000405,P004,B0032,Savings,2026-05-13,22799.28,Active,0.045,0
A0001132,C001233,P020,B0040,Current Account,2025-06-11,74564.08,Active,0.002,0
A0001133,C000570,P008,B0044,Fixed Deposit,2023-12-29,18822.59,Dormant,0.085,0
A0001134,C001603,P002,B0059,Current Account,2026-07-01,8141.73,Active,0.001,0
A0001135,C001069,P003,B0042,Current Account,2026-07-22,56789.51,Dormant,0.001,0
A0001136,C001342,P005,B0049,Savings,2022-03-28,10295.07,Active,0.055,0
A0001137,C001899,P010,B0013,Credit Card,2025-01-15,-1476.91,Active,0.215,5000
A0001138,C000538,P018,B0026,Current Account,2023-09-07,6086.29,Active,0.012,1400.0
A0001139,C000172,P007,B0040,Notice Deposit,2024-11-04,8717.04,Active,0.075,0
A0001140,C001192,P001,B0006,Current Account,2025-03-26,12875.46,Active,0.002,0
A0001141,C001885,P011,B0048,Credit Card,2024-11-20,-2149.58,Active,0.205,5000
A0001142,C000792,P007,B0033,Notice Deposit,2026-06-26,15518.42,Active,0.075,0
A0001143,C000565,P008,B0007,Fixed Deposit,2024-04-04,8051.45,Active,0.085,0
A0001144,C001889,P018,B0020,Current Account,2025-07-22,7779.14,Active,0.012,0
A0001145,C000442,P002,B0022,Current Account,2026-05-27,6762.7,Active,0.001,0
A0001146,C000241,P012,B0043,Credit Card,2024-02-15,-12239.77,Active,0.185,42000.0
A0001147,C000029,P006,B0012,Savings,2025-03-17,12100.0,Active,0.062,0
A0001148,C001354,P020,B0049,Current Account,2025-11-05,23585.8,Active,0.002,0
A0001149,C000937,P005,B0060,Savings,2026-05-04,1011120.04,Active,0.055,0
A0001150,C000850,P008,B0017,Fixed Deposit,2026-05-13,18619.91,Active,0.085,0
A0001151,C000305,P006,B0049,Savings,2026-07-16,19833.67,Active,0.062,0
A0001152,C000779,P006,B0030,Savings,2026-06-15,70896.15,Active,0.062,5200.0
A0001153,C000143,P005,B0035,Savings,2025-12-14,3517.7,Active,0.055,0
A0001154,C000887,P006,B0051,Savings,2026-06-22,46284.44,Active,0.062,0
A0001155,C001638,P004,B0036,Savings,2024-10-20,58544.1,Active,0.045,0
A0001156,C000958,P020,B0016,Current Account,2026-07-18,21707.63,Active,0.002,0
A0001157,C001665,P001,B0007,Current Account,2026-05-18,8622.52,Active,0.002,0
A0001158,C001118,P004,B0051,Savings,2026-07-12,161807.12,Active,0.045,0
A0001159,C001311,P002,B0032,Current Account,2026-07-20,73121.21,Active,0.001,0
A0001160,C000302,P011,B0025,Credit Card,2026-06-05,-2035.84,Active,0.205,5000
A0001161,C001897,P020,B0032,Current Account,2025-05-01,13603.53,Dormant,0.002,1400.0
A0001162,C001124,P005,B0056,Savings,2025-01-06,3414.13,Dormant,0.055,0
A0001163,C001113,P019,B0014,Money Market,2026-07-31,16918.42,Active,0.078,0
A0001164,C000048,P001,B0040,Current Account,2026-06-17,13772.84,Active,0.002,0
A0001165,C000199,P019,B0048,Money Market,2025-02-20,68020.08,Active,0.078,0
A0001166,C000896,P006,B0037,Savings,2025-07-31,94184.85,Active,0.062,0
A0001167,C000113,P006,B0047,Savings,2025-12-04,36447.98,Active,0.062,0
A0001168,C000717,P002,B0053,Current Account,2026-03-13,16461.63,Active,0.001,0
A0001169,C000215,P006,B0001,Savings,2023-07-02,12501.44,Active,0.062,0
A0001170,C001099,P004,B0053,Savings,2025-02-14,17768.06,Active,0.045,1400.0
A0001171,C000759,P005,B0028,Savings,2026-04-05,24873.45,Active,0.055,5200.0
A0001172,C001157,P001,B0005,Current Account,2023-01-27,4740.97,Active,0.002,0
A0001173,C001054,P004,B0059,Savings,2024-01-30,3022.09,Active,0.045,0
A0001174,C000542,P003,B0049,Current Account,2024-09-08,7472.71,Active,0.001,5200.0
A0001175,C000753,P001,B0032,Current Account,2025-04-01,40013.28,Active,0.002,0
A0001176,C001493,P003,B0027,Current Account,2024-12-26,27941.45,Active,0.001,0
A0001177,C001469,P009,B0005,Money Market,2026-07-08,47140.57,Active,0.068,0
A0001178,C001178,P002,B0022,Current Account,2026-06-19,48247.13,Active,0.001,0
A0001179,C000295,P005,B0002,Savings,2025-02-08,73133.52,Dormant,0.055,0
A0001180,C000880,P003,B0022,Current Account,2026-06-14,54623.0,Active,0.001,5200.0
A0001181,C000209,P003,B0053,Current Account,2024-01-06,1598.11,Active,0.001,1400.0
A0001182,C001038,P005,B0017,Savings,2023-02-17,10628.45,Active,0.055,0
A0001183,C000038,P018,B0022,Current Account,2024-12-04,80262.34,Active,0.012,0
A0001184,C000664,P005,B0012,Savings,2022-12-15,1634669.46,Active,0.055,0
A0001185,C001905,P004,B0050,Savings,2025-10-03,3580.46,Active,0.045,0
A0001186,C000576,P008,B0043,Fixed Deposit,2025-07-27,49879.09,Active,0.085,0
A0001187,C001001,P007,B0037,Notice Deposit,2022-12-11,19514.94,Active,0.075,0
A0001188,C000335,P020,B0054,Current Account,2024-12-03,4503.82,Active,0.002,0
A0001189,C001197,P003,B0008,Current Account,2026-06-22,20100.69,Active,0.001,0
A0001190,C000347,P006,B0040,Savings,2026-07-10,18049.58,Active,0.062,0
A0001191,C001023,P006,B0005,Savings,2025-04-20,13908.74,Active,0.062,1400.0
A0001192,C001599,P020,B0004,Current Account,2023-12-22,18406.5,Active,0.002,1400.0
A0001193,C000004,P020,B0033,Current Account,2025-11-22,26638.69,Active,0.002,5200.0
A0001194,C001458,P006,B0048,Savings,2026-06-27,135974.99,Active,0.062,18000.0
A0001195,C001298,P008,B0038,Fixed Deposit,2023-12-24,22539.64,Active,0.085,0
A0001196,C000712,P002,B0051,Current Account,2023-02-23,44264.15,Active,0.001,0
A0001197,C000090,P006,B0048,Savings,2023-12-11,20784.79,Active,0.062,5200.0
A0001198,C001824,P003,B0033,Current Account,2026-02-04,27628.13,Active,0.001,0
A0001199,C000405,P004,B0005,Savings,2025-11-26,1691.82,Dormant,0.045,1400.0
A0001200,C000799,P011,B0004,Credit Card,2024-02-21,-5914.22,Active,0.205,12200.0
A0001201,C000200,P006,B0020,Savings,2026-06-05,4981.82,Active,0.062,1400.0
A0001202,C001217,P003,B0056,Current Account,2026-06-02,56891.41,Active,0.001,0
A0001203,C000349,P001,B0023,Current Account,2024-09-10,91205.55,Active,0.002,5200.0
A0001204,C000386,P004,B0022,Savings,2026-03-31,24130.98,Active,0.045,5200.0
A0001205,C001523,P005,B0032,Savings,2023-05-27,4961.6,Active,0.055,0
A0001206,C000722,P006,B0046,Savings,2026-06-02,10306.54,Active,0.062,0
A0001207,C000424,P004,B0017,Savings,2026-03-18,4885.08,Active,0.045,0
A0001208,C001099,P012,B0053,Credit Card,2025-04-24,-1782.95,Active,0.185,5000
A0001209,C001611,P005,B0035,Savings,2024-03-25,25576.68,Active,0.055,0
A0001210,C000691,P002,B0022,Current Account,2026-04-22,54230.1,Active,0.001,5200.0
A0001211,C000140,P020,B0056,Current Account,2025-11-20,58630.95,Active,0.002,0
A0001212,C000912,P020,B0041,Current Account,2025-07-08,99080.73,Active,0.002,0
A0001213,C000018,P006,B0042,Savings,2025-12-24,34504.7,Active,0.062,0
A0001214,C000432,P002,B0042,Current Account,2024-10-15,5957.69,Active,0.001,1400.0
A0001215,C001541,P002,B0024,Current Account,2025-11-16,7266.02,Dormant,0.001,0
A0001216,C001252,P001,B0008,Current Account,2026-06-22,44476.32,Active,0.002,0
A0001217,C001538,P002,B0017,Current Account,2026-07-26,52274.14,Active,0.001,5200.0
A0001218,C001355,P006,B0011,Savings,2026-01-05,4778.86,Active,0.062,0
A0001219,C000867,P019,B0030,Money Market,2026-04-25,678174.74,Dormant,0.078,0
A0001220,C000891,P010,B0040,Credit Card,2024-05-04,-1155.2,Active,0.215,5000
A0001221,C001513,P002,B0047,Current Account,2023-06-15,66618.83,Active,0.001,0
A0001222,C001274,P011,B0056,Credit Card,2026-07-31,-627.94,Active,0.205,12200.0
A0001223,C001138,P006,B0046,Savings,2026-07-19,37911.79,Active,0.062,0
A0001224,C000506,P005,B0025,Savings,2023-09-26,16670.57,Active,0.055,0
A0001225,C000429,P007,B0050,Notice Deposit,2026-03-19,18862.22,Active,0.075,0
A0001226,C001202,P008,B0047,Fixed Deposit,2026-02-11,12886.05,Active,0.085,0
A0001227,C000919,P006,B0019,Savings,2025-10-30,5738.65,Active,0.062,0
A0001228,C000292,P006,B0014,Savings,2025-09-06,74439.49,Active,0.062,0
A0001229,C000854,P006,B0059,Savings,2025-10-23,9431.5,Active,0.062,0
